id,bizim_dogru_mu,jev_guven,bizim_kategori,jev_kategori,zorluk,eskiyebilir,coklu_dogru,hassas
25ccd185-274c-4d06-a9d4-bfb9901e8b89,1,0.990,tarih,tarih,2.20,0,0,0
25d66301-5e37-4f01-a94d-2df808f1b8cc,1,1.000,tarih,tarih,2.53,0,0,0
25e094d5-0aab-48ac-a228-76b30fd99026,1,1.000,sinema,sinema,3.04,0,0,0
25ddcbbd-58c2-4166-ba16-18c8fecb4edd,1,0.710,edebiyat,edebiyat,2.67,0,0,0
25e4f2dc-88f5-4456-882e-3bc922c4ba11,1,1.000,muzik,muzik,3.43,0,0,0
25ecd865-c140-4bff-bedf-f3e5db745ead,1,1.000,sinema,sinema,2.28,0,0,0
25e59f67-6c72-4a80-a07d-b09b7376c34b,1,1.000,edebiyat,edebiyat,3.21,0,0,0
25f05b6c-b36d-452e-91d1-857f7830e905,1,1.000,muzik,muzik,2.41,0,0,0
25f0c79b-b57a-4e11-aad3-91ed5eaeb9a9,1,1.000,tarih,tarih,2.04,0,0,0
25f0f4ca-4a7d-4a06-8094-3e433de266b8,1,1.000,genel_kultur,genel_kultur,2.33,0,0,0
25f493b9-68dc-4414-847d-589e0a4ac57d,1,1.000,muzik,muzik,2.62,0,0,0
25f88194-0e7b-4065-a651-e86ad4769d8f,1,1.000,tarih,tarih,2.54,0,0,0
25f4805b-78c8-45c1-8a50-5db1c5c625a7,1,1.000,sinema,teknoloji,1.92,0,0,0
25fd44ec-6e09-439a-94ac-85e704e68f52,1,1.000,teknoloji,teknoloji,3.18,0,0,0
260406e8-0e8a-4d66-baf2-d5bf7c2afae5,1,1.000,muzik,muzik,2.43,0,0,0
2609c35c-1aa9-4c9f-a400-6bf1eb5b7ec2,1,1.000,genel_kultur,cografya,2.00,0,0,0
260d42ab-0551-4a1a-8493-8ac8fccc8628,1,1.000,sanat,muzik,1.72,0,0,0
260f2807-4a86-43d6-8602-01b56c8cb2b9,1,1.000,muzik,muzik,3.35,0,0,0
2614471b-8919-4935-86c4-3d654048c562,1,0.990,cografya,cografya,2.27,0,0,0
261721ef-79f9-4dec-899d-da89e12f9e8f,1,1.000,teknoloji,teknoloji,3.04,0,0,0
2619aa7c-7483-4707-8a13-5e9332aa840f,1,0.780,cografya,cografya,1.49,0,1,0
261f410d-ed6b-445d-af12-bbd3342b2eb7,1,1.000,muzik,muzik,2.77,0,0,0
2617a91e-1c86-4812-acfd-bab1336428d6,1,1.000,cografya,cografya,2.30,0,0,0
26309ecd-2dc9-40d3-96e4-c5e24e5e24d5,1,1.000,teknoloji,teknoloji,2.39,0,0,0
26322cad-516a-4511-94ed-add291a6728f,1,1.000,sinema,sinema,2.30,0,0,0
2635225a-a32b-4bc0-a0f3-e5ec49f02629,1,1.000,genel_kultur,bilim,1.58,0,0,0
263db0ac-6524-4c17-8e8e-293580583484,1,1.000,sanat,sanat,2.19,0,0,0
2637b8fa-644e-4cd6-875f-71db7f2ae9c8,1,1.000,cografya,cografya,2.16,0,0,0
2644db9f-d107-4f88-8395-80dbd786ac92,1,1.000,sanat,teknoloji,2.72,0,0,0
264ae88e-87f9-412c-a1c1-a01fb84d90b9,1,1.000,teknoloji,teknoloji,4.01,0,0,0
26450f0c-aca6-4f03-a681-5ec75dd6428e,1,1.000,sinema,sinema,3.03,0,0,0
264e297b-85c7-4957-9775-309cba93c707,1,1.000,edebiyat,edebiyat,2.04,0,0,0
264b87aa-2f1e-4d54-810e-430b545b6800,1,0.980,cografya,cografya,2.77,0,0,0
26512669-5309-498e-a0cc-34d958c18b5e,1,1.000,teknoloji,teknoloji,2.56,0,0,0
2657ee35-c8b5-4bcf-8d47-1aa59b346769,1,1.000,edebiyat,edebiyat,1.88,0,0,0
265c8c70-70cc-42fa-a3ec-2f6872b6f3f1,1,1.000,cografya,bilim,3.30,0,0,0
265f00c9-c998-4c5d-94e7-ee9dbb05ea12,1,0.970,tarih,tarih,2.70,0,0,0
265f066d-b881-4246-ad1e-6b480b08718b,1,1.000,sinema,sinema,1.76,0,0,1
265e7aa8-fbf4-4264-8b5a-f7452ec90a71,1,1.000,cografya,cografya,2.25,0,0,0
26652468-faa3-4c9c-91f9-a37f7c6cff8a,1,0.910,teknoloji,teknoloji,3.33,0,0,0
2666d6aa-a371-4c12-8c0a-e6e9684a3ce4,1,0.990,sanat,sanat,2.03,0,0,0
2673cc3b-31bd-4f8a-9b87-dd4136462980,1,1.000,muzik,muzik,3.00,0,0,0
2675d03f-dc87-42e6-be89-841bf0bff92d,1,1.000,cografya,cografya,1.12,0,0,0
26657dcb-1bb6-4288-99ec-4318323d6b15,1,0.990,spor,spor,1.99,0,0,0
26801379-fb7f-4213-bad2-f517c8d00576,1,1.000,sinema,sinema,3.59,0,0,0
26847d00-b63b-404b-9c0c-8075c4c40a9b,1,1.000,sinema,edebiyat,2.43,0,0,0
2690bd36-8784-4375-9d31-d92e04b56d1e,1,1.000,genel_kultur,bilim,1.01,0,0,0
268e4d85-0d5e-45f4-bd1d-93c5daec0b46,1,1.000,spor,spor,2.18,0,0,0
2693038e-e0d6-408d-a8a0-41e84f2dea48,1,1.000,sanat,sanat,3.23,0,0,0
26a04d8d-56d7-495c-8109-e12d386f6023,1,0.990,cografya,cografya,2.14,0,0,0
2698b5c3-22e0-4c17-87eb-3f7fbbecbf81,1,1.000,genel_kultur,bilim,1.98,0,0,0
26a4553e-146a-40f5-8c30-243f3b3d79c8,1,1.000,spor,spor,1.90,0,0,0
26a2c97a-b514-4b6b-acd7-ca929c80156b,0,0.120,edebiyat,edebiyat,3.23,0,0,0
26b701ec-e114-4b0d-a507-f224baf2f8d5,1,1.000,spor,spor,1.51,0,0,0
26c6e8e9-7453-4b33-95f4-4859259eb2e6,1,1.000,muzik,muzik,3.21,0,0,0
26bdc79e-1a92-4c3f-a178-8baee4a1cc11,1,1.000,teknoloji,teknoloji,2.32,0,0,0
26b78055-0bd4-4dc5-97f9-05c27a9612ce,1,0.950,spor,spor,1.77,0,0,0
26cae067-350d-4cb4-81d6-47c61ec0bf36,1,0.780,edebiyat,edebiyat,3.49,0,0,0
26d365cf-bbae-4e9d-8f96-6eb53a2e63e7,1,1.000,spor,spor,1.48,0,0,0
26dcfb4f-6053-47e7-bf8c-3f25ab3d37a8,1,1.000,sinema,sinema,2.91,0,0,0
26e022d2-2de3-4a7b-a47e-87a8151067b3,1,0.990,bilim,bilim,2.13,0,0,0
26f67e09-f311-497a-8637-3361248e2869,1,0.930,muzik,muzik,2.48,0,0,0
26fffc32-81b6-453a-9594-63e72f9608cf,1,1.000,bilim,bilim,2.27,0,0,0
2703ec68-28cb-406c-bf1f-3015e690babc,1,1.000,muzik,muzik,1.74,0,0,0
2704ff30-6b7f-49ae-b63f-77ea18a7e669,1,0.980,spor,spor,2.56,0,0,0
27064601-6ce9-47b3-a54b-ab7ca10134fb,1,1.000,sanat,sanat,2.00,0,0,0
270ccc04-168a-4d13-a717-e2864f8672f1,1,1.000,muzik,muzik,3.31,0,0,0
2719ea7e-dc33-4242-8576-367ef1ecf7b9,1,1.000,cografya,cografya,1.96,0,0,0
270cd3c9-73f4-41d6-a817-32c43c9c3eb2,1,1.000,cografya,cografya,2.18,0,0,1
271b8ef0-ab54-4e4d-bd6a-9f649e447ff9,1,0.280,sinema,sinema,3.97,0,0,0
2721eb1b-0b29-4c4a-83f6-fdca5bd9adfd,1,0.660,tarih,tarih,2.23,0,0,0
271bf72a-b6c9-4b86-a4f0-ae2a60ef96dd,1,1.000,spor,spor,2.35,0,0,0
27255261-dd1f-4d0d-b63b-bf3cdc50aa48,1,0.990,genel_kultur,genel_kultur,1.83,0,0,0
2729e9e7-bb4a-4f4c-ab58-488cfd7ea613,1,1.000,muzik,muzik,2.89,0,0,0
272e9691-1b75-4f46-8816-06f4a6692905,1,1.000,sinema,sinema,2.63,0,0,0
27366326-e84b-411a-a1d1-e61d77cb9dee,1,1.000,genel_kultur,genel_kultur,1.00,0,0,0
273ede0f-0de9-47dc-84f4-643b0af9308b,1,0.940,edebiyat,edebiyat,3.69,0,0,0
27476273-77ed-4032-9164-09e1a7c02880,1,1.000,teknoloji,teknoloji,3.12,0,0,0
274e9060-7ac6-40c6-92df-cb65cd3532e4,1,1.000,muzik,muzik,2.03,0,0,0
2750c56f-272d-45d1-805f-0db5301c4443,1,1.000,tarih,tarih,2.58,0,0,0
2752095c-e157-4acc-ac77-da47d303a5d1,1,1.000,cografya,cografya,1.97,0,0,0
2753c0fd-fed1-4011-8075-427a3e61e0ee,1,0.990,spor,spor,3.64,0,0,0
275830e6-231b-4e99-a3f0-766c610506ff,1,1.000,sanat,sinema,1.85,0,0,0
276388ca-2956-4316-83b7-586f41b97b96,1,1.000,teknoloji,teknoloji,2.10,0,0,0
2765dcf3-b52b-4ac6-b97f-4b2ad0955947,1,1.000,muzik,muzik,2.55,0,0,0
276e9f69-639b-432b-a6f2-bdc4fb8ed091,1,1.000,tarih,tarih,2.43,0,0,0
276f0a8b-73c4-42be-9563-fd9f3f120788,1,1.000,bilim,bilim,1.73,0,0,0
27719fee-2800-4000-9282-78c147f3fa31,1,1.000,sanat,sanat,2.31,0,0,0
27851994-04db-4ca5-9868-ea97c2ab7e8e,1,1.000,teknoloji,teknoloji,3.21,0,0,0
2783690d-c8cb-42ab-8481-ca77d1628230,1,1.000,genel_kultur,genel_kultur,1.24,0,0,0
2786a1dc-671b-4b35-b9ae-0eaa3cb868e8,1,1.000,genel_kultur,bilim,1.71,0,0,0
2790e093-e6db-4eff-9434-202e6e261b14,1,1.000,spor,spor,2.87,0,0,0
2796e385-f5d9-415a-a192-bf4ee7740869,1,0.840,sanat,sanat,4.09,0,0,0
27a1d749-1920-498d-a012-f760086668bf,1,0.930,spor,spor,3.66,0,0,0
27a9920f-493d-4161-9673-50ac3273873f,1,1.000,sinema,genel_kultur,1.29,0,0,0
27c21615-bdfb-41b2-a6c1-43a481eb349c,1,0.990,tarih,tarih,1.99,0,0,0
27b700ef-6392-4cc2-a0a6-16fe385a2c86,1,1.000,cografya,cografya,3.00,1,0,0
27ba147e-b843-422f-b523-4fd075db717c,1,0.990,spor,spor,1.16,0,0,0
27c46004-1891-4102-b1ba-d603a2679532,1,1.000,sinema,sinema,2.43,0,0,0
27c598af-a189-4b8c-9194-849d1126d67e,1,1.000,genel_kultur,cografya,2.45,0,0,0
27cf2e14-93d9-4adf-8d19-4b24f0aefebd,1,0.300,cografya,cografya,3.19,0,0,0
27c7e21e-0b19-488a-adaa-ee24dcdda7e4,1,1.000,edebiyat,edebiyat,2.99,0,0,0
27e47d59-d966-4815-b1ef-ec1b3046df7c,1,1.000,sinema,sinema,3.72,0,0,0
27f0aef2-b859-482f-a668-6a52486e531c,1,1.000,sinema,sinema,2.39,0,0,0
27f22710-f307-4f59-90fb-a7b7e9dbc8e6,1,0.940,tarih,tarih,2.17,0,0,0
2819d372-52d3-49aa-942c-27ec6b7553a3,1,1.000,sanat,sanat,2.27,0,0,0
2814f923-e311-435d-80a0-03e87debbcde,1,1.000,tarih,genel_kultur,3.31,0,0,0
282c28d1-def0-48d0-8686-8c802b6008cf,1,1.000,spor,spor,1.81,0,0,0
27f7e270-909e-41b0-b660-3795bf79817a,1,1.000,genel_kultur,genel_kultur,1.57,0,0,0
2825a295-d5f3-47d5-a67a-eac6f1c9c147,1,1.000,sanat,teknoloji,2.49,0,0,0
284c35f4-aaa7-4679-9a78-95a89b9dee0b,1,1.000,cografya,cografya,1.88,0,0,0
2832b717-b32a-4311-864c-74d9cb6b30d9,1,1.000,muzik,muzik,2.75,0,0,0
2857774b-bd21-4a32-b982-46abba846a44,1,1.000,muzik,muzik,2.03,0,0,0
285a33f9-b51e-4ec1-8c37-4a357794bd4d,1,1.000,cografya,cografya,2.96,0,0,0
2855e766-b61c-4d89-a3a8-b58000b6a9c6,1,1.000,cografya,cografya,1.74,0,0,0
285ba21d-aeb7-458b-8488-a3b05a8bc4fc,1,1.000,genel_kultur,genel_kultur,2.15,0,0,0
2860f06d-e629-4f86-a21d-ec29e935070e,1,0.990,cografya,cografya,3.19,0,0,0
28615d8d-6797-46c6-a6da-9a013e35a2d8,1,1.000,cografya,cografya,2.62,0,0,0
2867a04c-e443-411c-9962-01021733b266,1,0.950,sinema,sinema,2.43,0,0,0
28675af0-c011-4f51-a785-bd61ea6cbf29,1,1.000,edebiyat,edebiyat,2.01,0,0,0
2867aae5-d440-40d2-ba74-225c855da281,1,1.000,sanat,sanat,1.36,0,0,0
286d801e-5568-475a-b1ca-c742995304a5,1,1.000,spor,spor,2.10,0,0,0
28703b1f-9a60-4b0f-bb7c-e6e8ade5372c,1,1.000,genel_kultur,genel_kultur,1.96,0,0,0
28723b5e-4c3e-40a7-92a8-ce91f43ede94,1,1.000,sanat,sanat,2.47,0,0,0
28723064-7a9a-4814-8062-c9913114dd1f,1,1.000,teknoloji,teknoloji,2.62,0,0,0
2878e76b-b994-4708-b88b-ac3cb1c2de20,1,1.000,sanat,tarih,2.10,0,0,0
287e73d4-df2e-4a20-8a99-0872226c6494,1,1.000,bilim,bilim,1.85,0,0,0
2881ae68-c26c-489e-9703-21a486b5aff2,1,1.000,muzik,muzik,1.71,0,0,0
2881cd38-3551-41f4-b7c9-6318b2a0a914,1,0.440,cografya,cografya,2.49,0,0,0
287f507e-8a62-4059-a1fa-8c51a4841cff,1,0.980,tarih,tarih,2.80,0,0,0
28890522-bc40-44e4-9fb5-197a4a14055b,0,0.460,bilim,bilim,1.88,0,0,0
288b5de3-debb-498e-9d22-ab73d883b651,1,1.000,sinema,sinema,2.30,0,0,0
2895214a-5ce5-48e5-b595-70e89504e809,1,0.870,cografya,cografya,2.75,0,0,0
288a5b53-4ac1-4656-ae77-a5cb473f0d53,1,0.950,spor,spor,2.53,0,0,0
28a45963-f41c-4e2e-9a9b-0fd7ab405b49,1,1.000,tarih,tarih,2.49,0,0,0
28b8f016-1dc9-4afa-ae9e-5b4b6e9b39f2,1,1.000,muzik,teknoloji,2.75,0,0,0
28cc0e74-6217-4eee-b261-fe3312439c18,1,1.000,bilim,bilim,2.42,0,0,0
28e5adbb-1c10-4249-976c-ce6d7aa0de20,1,1.000,muzik,muzik,2.68,0,0,0
28dba416-4e10-45e9-baea-b57086fec585,1,1.000,sanat,sanat,2.50,0,0,0
28da4c24-1ac2-4ae4-a433-9dc216ae1640,1,1.000,sanat,muzik,2.81,0,0,0
28e7389b-fe4e-4d49-9ce8-96e585378891,1,0.980,genel_kultur,edebiyat,1.50,0,0,0
28e7bc25-89c8-4612-8823-adf31ff17895,1,1.000,tarih,tarih,2.49,0,0,0
28f367df-bef4-483a-8810-d2dcf8228efc,1,1.000,tarih,tarih,2.81,0,0,0
28e88bae-4f55-4f8a-9612-96a7ea2fbdd1,1,1.000,teknoloji,teknoloji,2.78,0,0,0
28fc1bc5-7210-409f-aae5-98afff914489,1,1.000,sanat,sanat,3.38,0,0,0
2914c00f-2733-4df8-97eb-0b315629a1ad,1,1.000,cografya,cografya,2.11,0,0,0
2911c63c-5a64-484d-bb86-172a5b84e43a,1,1.000,cografya,cografya,1.65,0,0,0
2904cb80-cd16-4d67-a1f8-094bd60aefc8,1,1.000,sanat,tarih,2.68,0,0,0
29211df6-9b2b-4058-b234-0ae0b50ce41a,1,1.000,cografya,bilim,2.03,0,0,0
28f5d1a8-8de3-4723-a44e-a038131ba14f,1,1.000,sinema,sinema,2.02,0,0,0
292d5287-0f48-4452-a906-577af300915e,1,1.000,spor,spor,2.46,0,0,0
292e61d9-17d5-40a3-827c-98a24f807426,1,1.000,genel_kultur,cografya,1.39,0,0,0
2931fab7-ec8e-4ada-be25-351e8c0cfff3,0,0.250,sinema,sinema,3.71,0,0,0
2934ba18-0c75-4d98-8acd-d37ab7c065bb,1,1.000,spor,spor,1.43,0,0,0
293b9fbc-2a88-4e16-b311-7b84d248cda0,1,1.000,muzik,muzik,2.34,0,0,0
293f4b25-fffe-4768-9eb4-6452bf7e8d27,1,1.000,muzik,muzik,3.28,0,0,0
29447a81-30e2-447f-bbba-5fd6fb24312e,1,1.000,tarih,tarih,1.77,0,0,1
2945f09e-29f0-4a4f-a70e-de296fc1c15d,1,1.000,tarih,tarih,1.72,0,0,0
29478271-e358-4252-9cbe-1d1e786884f8,1,1.000,sanat,sanat,3.15,0,0,0
29573471-18e8-4344-9515-7de17cdcc90d,1,1.000,edebiyat,edebiyat,2.93,0,0,0
29546f85-342a-4f0a-a24a-f71c745f0082,0,0.200,cografya,cografya,2.73,0,0,0
295d7842-9961-41f3-8381-72e17773669f,1,1.000,tarih,tarih,2.78,0,0,0
296006e1-ce9e-43cc-9d5e-2d488524c5db,1,1.000,genel_kultur,tarih,2.04,0,0,0
29646e12-8db2-4cc2-a686-b28e59b07c3b,1,0.980,edebiyat,edebiyat,2.94,0,0,0
296871b3-8cc2-4db4-a5f5-0a7d39fe955d,1,1.000,genel_kultur,genel_kultur,1.46,0,0,0
296b9855-0679-49d2-bf38-2f77fb47bfcd,1,1.000,edebiyat,edebiyat,3.19,0,0,0
297057c1-fdfe-4a74-a9b1-7a4c06fc4e91,1,1.000,sanat,sanat,2.95,0,0,0
29786aef-5afc-49ec-a781-b2c1f1cf993f,1,0.360,spor,spor,2.00,0,0,0
297afb2d-a25e-4864-bc70-f00c64390298,1,1.000,cografya,genel_kultur,2.41,0,0,0
2986b92f-f814-4d2f-8634-9b81384200b1,1,1.000,spor,spor,1.90,0,0,0
297dbe8e-e338-4f37-b7be-30486f7f476c,1,1.000,sinema,sinema,1.67,0,0,0
298a98f1-c702-4e81-b7ee-b40f3ec85f07,1,1.000,teknoloji,teknoloji,2.48,0,0,0
2992dc9b-a432-44d2-b22f-d562a1ecba55,1,1.000,muzik,muzik,3.42,0,0,0
299b54f0-9110-4e98-b51a-ce827a07b2a0,1,1.000,cografya,cografya,2.43,0,0,0
29a1e4b1-bfa0-4813-b784-044d5eb10739,1,1.000,sanat,sanat,2.95,0,0,0
29a2308d-1c4a-44e1-a82d-16e5fc42f9c1,1,1.000,bilim,bilim,1.87,0,0,0
29a41ea9-a652-491f-beac-5a330c5bd42c,1,1.000,sanat,sanat,3.19,0,0,0
29a043b5-585a-42a3-bfc9-a432078df38d,1,1.000,teknoloji,teknoloji,2.69,0,0,0
29a6d334-aeb5-46be-854a-e8a8b67c6d4e,1,1.000,cografya,cografya,2.09,0,0,0
29a74026-0d99-461a-90c9-a2928277f70c,1,0.660,cografya,cografya,2.37,1,0,0
29a80c29-ca0c-4869-924f-3a9e877d2fff,1,1.000,teknoloji,teknoloji,1.67,0,0,0
29b2b40a-3418-4c98-9f38-358452847b4a,1,1.000,spor,spor,2.68,0,0,0
29acdb46-0e7a-46f7-aab5-899cc4acbd17,1,1.000,spor,spor,2.76,0,0,0
29b5ff19-05f2-4597-a197-52065e403ba2,1,1.000,cografya,genel_kultur,2.70,0,0,0
29bbd422-3a43-4750-b012-35e66d572c69,1,0.990,muzik,muzik,2.00,0,0,0
29ba991e-fcdd-4974-8eed-290472efef2d,1,1.000,sanat,sanat,1.84,0,0,0
29bdde39-8e29-4132-8ac0-178ba239e9ea,1,1.000,spor,spor,1.11,0,0,0
29be1a34-e9f4-4c71-9e76-20f58d83e820,1,1.000,sanat,muzik,2.50,0,0,0
29bef700-1284-4c93-b99b-ab40cdc138d3,1,1.000,sinema,sinema,3.05,0,0,0
29c9d916-a528-4efa-951a-8b19e662c5ba,1,1.000,edebiyat,edebiyat,2.08,0,0,0
29d7d12a-cd34-4dbe-8abc-9a5be94bf7c4,1,0.970,spor,spor,1.89,0,0,0
29dbcfdc-adc0-4306-8800-a02e653ad80c,1,1.000,bilim,bilim,1.71,0,0,0
29ddfb4e-6171-4c8a-b3b0-571ebd1f4e98,1,0.990,sinema,sinema,3.50,0,0,0
29e4be69-5cdd-4420-888c-b7be718de415,1,0.840,muzik,muzik,3.60,0,0,0
29ed645a-1126-4240-a0e6-7af4dfc8dd53,1,0.990,spor,spor,2.06,0,0,0
29f149dc-46e1-49d2-be99-7c8937455b01,1,1.000,sinema,sinema,2.59,0,0,0
29f6fe11-e587-4586-a610-13e767f002c6,1,1.000,spor,spor,2.12,0,0,0
29fe81a1-c7e8-4d63-80b7-c6cc74931f91,1,1.000,sinema,sinema,2.31,0,0,0
2a053c48-af13-4cb0-b28c-5e625a41fad5,1,1.000,spor,bilim,1.64,0,0,0
2a0ab032-ea02-4a32-959f-936cfbf69b29,1,1.000,muzik,muzik,2.24,0,0,0
2a0eebc8-1df5-4b96-a6bd-cb4143535741,1,1.000,bilim,bilim,1.19,0,0,0
2a143355-a65e-465e-9be6-0c4674236e2c,1,0.880,cografya,cografya,2.91,0,0,0
2a1580a1-bc19-4fe2-93b9-2ebe3c3ceae1,1,1.000,sanat,sanat,3.37,0,0,0
2a175fa2-ac99-4406-a807-580f8942c28a,1,1.000,teknoloji,teknoloji,3.58,0,0,0
2a224e01-3d7f-4452-90b8-778c2847e726,1,1.000,sinema,sinema,3.32,0,0,0
2a2435ad-d0c9-47f2-bdd9-f33a41f5c253,1,1.000,sanat,sanat,2.33,0,0,0
2a273ac3-c89b-4c1a-98e8-bfaf2e1e693e,1,1.000,tarih,tarih,2.11,0,0,0
2a2f322b-fd41-46b1-bdff-3fe20aaf36d5,1,1.000,sanat,genel_kultur,1.07,0,0,0
2a2e0c84-3c91-46a7-8bc0-65248dbaf3ef,0,0.410,edebiyat,genel_kultur,2.36,0,0,0
2a50d433-d469-40b8-82bc-5a1ddb297554,1,1.000,cografya,cografya,2.02,0,0,0
2a3f1996-da38-4ccc-b16a-13157a8bb61f,1,0.870,spor,spor,1.88,0,0,0
2a5c7544-2871-49dc-8659-0fa4801172cd,1,1.000,bilim,bilim,2.02,0,0,0
2a5eb235-2e04-4312-8fe3-1d422934cbe5,1,1.000,genel_kultur,edebiyat,2.33,0,0,0
2a5cca6b-251c-4d02-a27f-6c45303d7b4f,1,1.000,teknoloji,teknoloji,4.07,0,0,0
2a63e16f-e9dc-4531-937d-6af656cbc583,1,1.000,sanat,sanat,2.76,0,0,0
2a6a62f5-2712-4aa7-879a-4118cceab647,1,0.990,cografya,cografya,2.60,0,0,0
2a6b1d1e-12b2-4c19-a0bf-c39ebedb4fda,1,1.000,sanat,genel_kultur,1.83,0,0,0
2a713aef-1de1-4092-811e-41aef6492971,1,0.990,cografya,cografya,2.87,0,0,0
2a6eee46-9c09-4290-94c7-7393fa1ba9ad,1,1.000,sinema,sinema,3.74,0,0,0
2a7bddb9-676c-4354-9e87-54d5404a8a22,1,1.000,genel_kultur,genel_kultur,1.95,0,0,0
2a7a6ce3-d350-4b17-b4fe-a7cb123b5f12,1,0.970,cografya,bilim,1.64,0,0,0
2a7f0f9d-e7c4-4fde-b225-4c2e392c2acc,1,1.000,edebiyat,edebiyat,3.03,0,0,0
2a9c9eb3-d429-4803-a6ed-fc495b363a37,1,1.000,tarih,tarih,1.99,0,0,0
2a8946e2-c740-40b0-8668-09375c561342,1,1.000,sinema,sinema,2.29,0,0,0
2a9fbdee-48ff-4ecb-b06e-a2e3058f6306,1,1.000,muzik,muzik,2.27,0,0,0
2aa063db-cc42-47b2-841d-b8ff303706c8,1,0.990,edebiyat,edebiyat,3.28,0,0,0
2aa40ce2-9e96-4664-acdb-950f9d860ff0,1,1.000,genel_kultur,genel_kultur,1.61,0,0,0
2ab85adb-8312-4a09-afcb-4d33e6f0e408,1,1.000,cografya,cografya,2.50,0,0,0
2aaeb3c2-609e-4739-a333-4c0c6f251647,1,1.000,cografya,cografya,2.28,0,0,0
2abe7d4a-d42c-4844-8e4c-27eacd2720e9,1,1.000,sanat,sanat,2.47,0,0,0
2ad5bf4a-c89a-4529-ab92-6fd4d12e3711,1,1.000,sinema,sinema,3.13,0,0,0
2acf1235-be6f-4752-bd73-d4bb274ffe3e,1,1.000,sinema,sinema,1.59,0,0,0
2ae4fccd-0594-400c-bbc9-ef3b2669cda8,1,0.970,spor,spor,2.29,0,0,0
2ae35cef-a68f-44d6-bb3c-cd01a375ee56,1,1.000,genel_kultur,bilim,1.28,0,0,0
2ae8e0e0-4ded-4a8f-8e7f-b9997608e8dc,1,1.000,sinema,sinema,2.23,0,0,0
2af56701-8d52-4cab-955e-6156a5e1d7f6,1,1.000,tarih,tarih,2.79,0,0,1
2af14afd-9eb4-4613-9658-fa9d37349759,1,1.000,cografya,cografya,1.58,0,0,0
2afe9668-442e-42ea-9c5f-e57f62f92945,1,1.000,teknoloji,teknoloji,2.06,0,0,0
2af64b42-ecc8-4a6a-871e-0ba7316e160b,1,0.550,edebiyat,edebiyat,3.86,0,0,0
2b00e00e-18f3-45f8-b98a-a70eb6fc9071,1,1.000,sanat,sanat,2.49,0,0,0
2b014330-b4ad-41c5-ba99-647c9ee9adfe,1,1.000,spor,spor,2.77,0,0,0
2b0327c5-1f3f-45d6-a426-5e4d630611b3,1,1.000,sinema,bilim,2.67,0,0,0
2b038f56-cff3-4622-ac88-cf89a5978e3b,0,0.330,tarih,tarih,3.55,0,0,0
2b019b36-b265-4923-91ec-a7e80bccd48a,1,1.000,sinema,sinema,2.10,0,0,0
2b11b564-72be-4a7c-bdb4-44934a6d9e54,1,1.000,cografya,cografya,2.71,0,0,0
2b2a2822-3877-40af-ad03-e2b0dfa57dea,1,1.000,muzik,muzik,1.18,0,0,0
2b2d5c5c-80ed-41c5-9f51-cbbbb43a5472,1,1.000,muzik,bilim,1.95,0,0,0
2b3079f1-5668-4c5b-af8c-7731e464e1ae,1,1.000,cografya,bilim,1.36,0,0,0
2b35aeea-745f-456d-8468-11d8921f0999,1,1.000,spor,spor,1.24,0,0,0
2b39b481-7033-4aaa-8710-4015f275806e,1,1.000,muzik,muzik,2.85,0,0,0
2b423407-079b-4034-96a5-2aa2ecbc9ee2,1,0.940,edebiyat,edebiyat,2.70,0,0,0
2b4711f4-f13e-4d7e-bf2d-ccc7d5f4bf96,1,1.000,cografya,cografya,1.88,0,0,0
2b4352df-af38-4f11-b81e-50981ceb74e1,1,1.000,sanat,sanat,3.44,0,0,0
2b4954da-ccb5-49ee-bdb3-dd9745edf44f,1,1.000,edebiyat,edebiyat,2.30,0,0,0
2b557e78-73aa-4f07-ab3c-2794c8d609b6,1,1.000,sinema,sinema,3.23,0,0,0
2b6f5a5f-98c8-43fe-b2db-db6ab69e8cdf,1,1.000,sinema,sinema,1.59,0,0,0
2b699aca-e133-4762-a454-b069a6a2ba14,1,1.000,muzik,muzik,3.28,0,0,0
2b72df35-faa0-433e-81e5-cef15cb2a0bb,1,1.000,sinema,sinema,2.28,0,0,0
2b82d393-9916-4a76-b6ef-861c1fa08201,1,1.000,sinema,sinema,1.56,0,0,0
2b8a3da1-01e3-4f07-b8a2-5b06c20c7948,1,1.000,teknoloji,teknoloji,1.93,0,0,0
2b8b28d2-7c14-4f41-8eac-9285eb588429,1,1.000,sinema,sinema,2.79,0,0,0
2b944c63-c415-4db1-851e-552b5b613f88,1,1.000,cografya,cografya,2.33,0,0,0
2b9b6a43-59ec-4102-9842-628ccadc0f3a,1,0.990,tarih,bilim,3.69,0,0,0
2ba6c248-1364-45b9-95aa-3591dab696eb,1,1.000,genel_kultur,bilim,1.91,0,0,0
2bacb2a7-0618-43e2-b004-4f84233db121,1,1.000,sanat,sanat,2.59,0,0,0
2bb0c5cc-ac9f-45a4-98d7-9177c9b83810,1,1.000,sanat,sanat,2.03,0,0,0
2bb5ac23-ca37-43a0-a572-cf780c08bb07,1,1.000,sinema,sinema,2.87,0,0,0
2bb8c818-4581-4dbd-ab2c-c0256636c2e4,1,0.800,tarih,tarih,3.04,0,0,0
2b8bc077-fa5f-47c0-b155-f8fd0529afdd,1,1.000,cografya,cografya,2.17,0,0,0
